id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
14957,2025-08-16,1762,44,2,4,366.55,8327.0,65825.12
14980,2025-01-31,1561,40,3,6,1606.28,91.77,146161.83
14988,2025-06-19,2432,47,6,3,189.84,2969.0,28655.03
14997,2025-11-09,517,8,15,10,1421.54,,99619.24
15006,2025-05-17,1600,55,7,11,148.52,28.97,5763.98
15012,2025-01-03,2013,45,11,4,882.48,217.43,65618.97
15013,2025-12-27,715,51,12,7,1.8657,17997.0,84651.49
15021,2025-01-07,1684,7,11,11,1926.0,180.32,72183.26
15022,2025-03-06,1421,38,3,4,48320.0,10718.0,91.6651
15025,2025-12-22,701,61,10,10,1545.82,170.04,202.41048
15064,2025-06-07,1043,24,9,11,789.77,119.37,71.52597
15090,2025-11-28,1225,15,13,8,76594.0,14683.0,116248.99
15100,2026-02-11,987,63,14,4,256.5,19.38,15387.73
15104,2026-01-11,3840,54,5,10,1126.68,27798.0,215453.93
15105,2025-07-24,2824,58,11,2,677.0,,93351.48
15113,2025-10-30,2652,47,4,2,1.90222,,217593.47
15116,2025-11-22,2691,46,2,7,1356.35,119.75,265609.62
15127,2025-07-07,912,36,7,11,390.66,8028.0,40236.76
15132,2025-04-07,2565,21,14,1,1924.01,201.9,378.18473
15136,2025-05-10,2603,64,2,10,217.79,31.69,39148.79
15147,2025-12-06,2036,61,5,12,57669.0,42.39,113307.26
15158,2025-10-04,1982,78,1,5,831.77,139.9,121222.55
15163,2025-10-23,2309,32,7,8,1.45793,29449.0,29481.41
15164,2025-01-23,2395,52,11,9,1224.38,116.45,162089.71
15174,2025-03-02,72,6,5,2,333.7,3309.0,46542.68
15187,2025-07-02,1402,45,7,8,1109.49,107.76,182898.59
15213,2025-04-11,1774,37,1,11,94.46,5.84,8441.88
15216,2025-05-12,1276,11,10,12,254.07,,17.81024
15223,2025-03-09,443,45,5,9,1391.37,11081.0,137.59867
15227,2025-08-06,331,72,13,12,1641.06,241.46,322449.1
15241,2025-09-20,499,9,8,12,169.78,,20.1285
15243,2025-08-29,2809,53,4,6,1343.99,,177024.51
15256,2025-12-27,739,13,6,4,1698.24,192.96,179602.22
15258,2025-08-08,1715,23,15,1,1.2423,286.94,167554.34
15286,2025-01-07,506,74,4,4,1261.81,24428.0,88380.99
15305,2025-10-17,3609,15,10,4,1728.21,106.04,45099.73
15312,2026-01-26,2631,74,1,2,856.94,145.88,168449.33
15328,2025-09-12,665,62,4,2,71180.0,,140296.48
15332,2025-08-20,1239,20,15,9,1075.16,,32412.27
15334,2025-12-28,2652,62,10,11,90257.0,222.67,111.52201
15340,2025-01-10,1872,11,15,9,328.83,62.94,22561.63
15348,2025-07-08,1569,1,2,8,1088.58,184.75,119816.04
15350,2025-02-22,2948,7,5,1,639.05,147.38,64895.94
15352,2025-03-16,376,31,10,1,24437.0,36.79,13.56386
15382,2026-02-14,27,40,8,10,691.85,87.63,40143.23
15383,2025-10-02,2828,36,1,11,1612.79,130.13,128673.75
15385,2025-09-19,208,18,13,2,87.13,,3873.27
15395,2025-03-20,1839,69,12,2,1007.51,154.33,159296.53
15403,2025-01-24,388,77,1,8,1.85878,,371053.76
15413,2025-03-29,2924,46,6,4,1032.66,7803.0,201027.02
15432,2025-11-01,386,13,6,2,133.54,1695.0,21898.14
15434,2025-10-06,188,59,8,5,874.64,193.54,105184.32
15437,2025-04-27,724,24,1,11,669.04,122.81,17478.73
15441,2025-08-10,2773,77,1,11,0.0,100.52,57881.76
15446,2025-09-27,2559,70,10,9,588.99,,58330.53
15451,2025-06-05,2566,42,5,12,1561.9,89.76,104177.12
15456,2025-05-13,541,66,1,6,1505.43,371.32,158233.19
15457,2025-12-08,93,10,2,4,927.1,,179188.92
15464,2025-11-27,2672,79,9,7,1.24584,15021.0,204.08023
15470,2025-04-26,2765,38,8,10,490.53,11136.0,74663.62
15474,2026-01-10,1700,58,12,4,1105.23,219.35,214566.12
15479,2025-11-18,2573,31,4,1,1.33308,32088.0,80.8148
15480,2025-11-12,1317,16,3,5,1929.78,,211.77348
15481,2025-06-08,2130,43,10,6,1066.24,133.75,97.0121
15484,2025-10-22,138,50,11,10,1.8592,370.1,160658.03
15488,2025-11-03,147,66,9,9,197.62,3199.0,15882.58
15495,2025-03-23,2591,58,7,7,1998.43,397.87,311.31172
15498,2025-09-14,1616,5,10,8,1.84117,144.15,322176.46
15501,2026-01-18,1756,2,1,10,452.51,82.47,47.03107
15518,2025-08-18,1395,5,10,2,1311.09,209.18,143100.84
15543,2025-09-22,3817,75,11,3,96574.0,128.32,186.65567
15544,2025-04-09,1354,9,7,12,122.74,15.46,15.57272
15583,2025-04-15,2691,70,12,8,1829.21,355.36,164118.27
15584,2025-08-30,1679,4,13,7,283.71,,8.70647
15588,2025-01-21,1742,14,7,2,1856.81,42135.0,185130.4
15594,2025-01-03,203,54,10,12,1041.43,1485.32,21639.08
15596,2025-02-06,2835,23,12,12,436.24,,79949.16
15597,2026-01-08,1349,1,9,12,52074.0,121.95,51536.23
15607,2025-08-05,1481,62,14,6,87297.0,101.25,103929.07
15612,2025-03-13,1497,14,6,8,92771.0,66.87,135138.61
15617,2025-06-23,1822,51,15,3,1395.75,259.34,260.5284
15618,2025-05-14,836,55,8,10,65972.0,,17918.73
15623,2025-08-21,1808,37,6,12,1501.27,36062.0,33.17753
15660,2025-12-02,182,8,9,7,122.07,10.59,15832.56
15697,2025-07-25,1485,54,6,9,1802.47,294.55,76772.61
15705,2025-10-04,1834,75,15,4,1.65265,25448.0,164.0174
15710,2026-02-13,2165,61,15,5,536.29,92.2,34.82223
15716,2025-05-21,768,35,11,8,1747.78,,310659.57
15718,2025-05-31,2834,73,12,7,793.76,130.35,44.14243
15719,2025-04-18,902,80,7,9,1438.96,253.27,140807.2
15729,2025-12-08,2197,77,13,8,93154.0,159.75,183365.55
15730,2025-04-27,802,23,12,3,1364.57,15167.0,237246.27
15750,2025-06-11,2572,35,15,4,1639.94,12551.0,326270.22
15759,2025-11-05,2940,66,2,8,1246.23,170.64,237744.3
15772,2025-02-06,904,36,6,5,1470.6,247.89,208.96103
15777,2025-10-04,1194,76,15,5,1499.98,18665.0,270143.15
15781,2025-12-31,1436,52,10,10,1729.11,222.55,288383.45
15785,2026-01-11,3578,67,13,4,1659.45,222.78,47.76654
15788,2025-09-08,208,41,11,12,1505.93,139.55,213737.8
15789,2025-07-14,191,52,11,11,1494.17,,274.31851
15790,2025-09-13,452,12,15,10,1688.16,171.74,105244.58
15801,2025-11-29,1839,16,9,1,1324.56,,101381.87
15805,2025-07-19,2617,1,9,12,346.35,83.48,8371.68
15810,2025-06-05,2360,43,4,3,1051.79,6963.0,110096.88
15821,2025-05-12,2228,26,11,2,62.84,4.24,5719.85
15824,2025-04-12,342,8,11,3,1018.32,7004.0,182447.41
15836,2025-05-15,1996,54,2,2,784.53,162.72,130033.02
15839,2025-01-28,2595,19,10,9,659.36,6773.0,122215.84
15841,2025-08-25,2877,71,8,9,1094.38,80.39,194084.91
15846,2025-08-02,1344,67,8,6,7038.0,5.72,13.13564
15847,2026-01-16,1914,27,10,10,1.29797,254.38,76.48534
15849,2025-11-12,2936,34,5,9,1618.81,1953.48,297097.1
15850,2025-08-19,2890,62,7,4,1.41131,342.73,123418.28
15853,2025-10-23,2177,14,13,8,1010.17,,155637.98
15858,2025-11-19,365,39,1,9,1784.24,355.25,42609.26
15864,2025-01-26,104,19,11,4,1287.29,22893.0,239242.93
15865,2025-10-25,2983,62,1,2,766.82,105.72,143682.74
15866,2025-04-16,1214,73,9,4,317.82,35.24,27529.81
15871,2026-01-24,161,7,5,11,9884.0,16.93,7.58549
15872,2025-12-20,2518,26,3,5,1006.12,141.04,187.59242
15882,2025-07-20,1731,2,14,7,1.06507,203.73,168598.02
15893,2025-10-25,708,41,4,11,1301.8,66.98,147203.07
15915,2026-02-01,2591,52,1,4,1453.62,,180261.38
15918,2025-11-12,2551,32,11,9,1324.03,230.83,84.99485
15921,2025-04-04,1111,54,6,5,1.95351,329.71,228035.58
15924,2025-08-01,1006,44,12,1,519.43,7021.0,69608.4
15957,2025-01-25,347,68,3,5,1420.88,173.15,87535.66
15972,2025-04-22,1480,11,11,2,1580.49,388.92,270699.31
15984,2025-07-21,1414,50,2,8,1729.55,175.36,298558.53
16013,2025-03-25,1881,45,9,5,580.79,8709.0,20408.06
16014,2025-06-04,1192,58,3,11,573.83,102.43,90.05186
16017,2025-12-03,1302,64,15,3,49888.0,94.63,39711.99
16025,2025-12-13,1603,17,10,8,1448.01,76.76,46792.1
16034,2025-12-18,2577,56,7,10,496.42,,54485.49
16043,2025-02-16,441,22,8,11,1702.02,16212.0,61.1331
16087,2026-01-27,3609,76,6,7,370.0,8348.0,72638.83
16092,2025-04-15,542,32,2,12,32445.0,32.92,38037.31
16103,2025-01-08,2080,24,7,8,865.53,155.57,115798.88
16108,2025-07-25,655,28,2,4,587.0,8771.0,53957.89
16115,2025-11-17,2118,38,9,2,164.28,13.62,20649.32
16120,2026-01-25,1196,37,8,8,52201.0,66.78,16.1194
16124,2026-01-21,2958,34,13,8,1842.57,28592.0,256118.54
16125,2025-05-15,98,56,14,4,1216.06,,30283.85
16126,2025-02-02,1122,64,8,12,1000.12,,167075.77
16140,2025-03-22,439,47,6,10,1105.73,257.88,33460.75
16151,2025-05-03,48,15,14,5,76.0,10.21,12328.08
16153,2025-12-08,1674,54,11,1,923.84,178.22,134.21099
16156,2025-03-23,1960,25,11,8,1276.87,,75717.3
16165,2025-12-28,719,43,12,2,1961.99,430.55,142993.01
16167,2025-12-18,2801,26,14,6,1295.1,299.67,115805.78
16192,2025-02-23,1843,44,14,7,1.85695,20470.0,254.46264
16200,2025-03-13,2470,50,15,2,719.43,,94641.25
16205,2025-05-23,1699,9,3,7,1251.87,95.5,55.99254
16213,2025-04-25,325,60,1,4,1685.72,356.48,76.51281
16241,2025-09-20,2521,7,12,7,930.67,6261.0,93280.7
16247,2025-11-16,690,5,3,1,1995.77,,300400.03
16258,2025-11-11,847,30,6,9,285.42,4832.0,36675.81
16261,2025-09-18,2995,49,9,4,95038.0,193.16,160710.35
16270,2025-10-13,2419,12,1,1,1562.66,,151481.93
16275,2025-10-30,1216,8,13,5,1428.78,253.84,144.62224
16284,2025-12-27,1406,3,7,3,413.53,,28563.63
16289,2025-04-02,2279,4,6,10,87285.0,51.64,152862.46
16299,2025-05-10,2069,16,8,5,697.2,173.99,81861.21
16307,2025-11-09,1739,18,9,5,1.74943,218.37,270.56216
16310,2025-06-28,898,53,3,2,1076.23,209.65,137.89509
16314,2025-08-13,624,19,13,4,1.64471,,125.45204
16328,2025-04-13,172,30,8,9,1605.83,34926.0,170145.51
16342,2025-08-29,443,55,2,2,835.1,,36195.5
16349,2025-11-18,42,104,3,12,1507.39,161.21,101711.08
16359,2025-07-30,1230,68,8,4,1675.52,246.58,331219.8
16363,2025-06-22,1329,3,11,3,1.11651,120.0,108856.23
16368,2025-02-19,1010,10,5,6,1979.2,,61.32755
16369,2025-07-21,1135,20,8,2,649.36,13851.0,52.31117
16376,2025-12-15,2161,66,11,1,1241.69,84.96,217362.69
16377,2026-02-09,336,62,13,10,1085.84,,25.49025
16380,2025-01-27,3586,40,9,9,1152.76,127.16,69536.79
16386,2025-09-20,2431,77,12,10,686.3,94.92,68.16876
16394,2025-11-10,1975,13,11,9,1.16979,90.22,131018.2
16400,2026-02-04,1027,39,11,11,317.66,31.24,22.71006
16411,2025-04-15,546,18,1,3,38660.0,51.83,60332.59
16414,2025-07-31,1164,15,7,10,991.46,,96385.88
16419,2025-06-16,1088,31,7,10,88865.0,20533.0,136960.64
16425,2025-08-21,64,58,5,9,1843.63,398.4,319696.55
16469,2025-02-03,88,14,1,2,473.33,8468.0,93415.08
16477,2025-02-22,2607,13,14,4,1786.6,220.55,101.81171
16483,2025-03-05,239,47,1,8,932.39,,177084.61
16484,2025-06-04,135,32,11,5,1844.26,359.21,256142.34
16490,2025-02-14,1348,25,1,5,81.73,1135.0,7684.12
16492,2026-01-09,1688,71,8,6,56.4,1094.0,8.99822
16502,2025-10-13,207,60,4,10,87786.0,,144991.67
16505,2025-12-17,2514,27,15,10,1.18385,275.4,99.94685
16511,2025-03-13,206,78,10,1,1913.84,,62612.9
16519,2025-10-23,2828,61,3,5,1815.11,,221.59744
16520,2025-05-14,1962,73,4,8,1965.67,332.52,301454.51
16523,2025-01-22,3549,25,12,11,297.97,53.89,7866.2
16531,2025-01-05,1665,98,13,2,1657.51,403.35,330.92413
16540,2025-03-03,2284,69,6,2,1778.04,39634.0,332197.81
16544,2025-02-07,169,14,5,10,1872.46,208.79,40.27618
16545,2025-06-23,2774,66,14,1,0.0,11.28,8.42513
16546,2025-11-03,2604,43,11,8,1239.15,,118607.49
16547,2025-01-08,1110,8,10,4,1.8414,198.37,348869.77
16548,2026-01-19,1817,40,6,4,856.91,89.35,121324.33
16569,2025-08-20,1844,12,14,3,780.13,110.58,145250.12
16586,2025-02-15,251,45,2,3,49389.0,35.76,12473.06
16589,2025-03-01,963,80,6,10,1.55514,160.06,243403.02
16594,2025-11-21,213,55,7,2,1.26513,315.35,202330.58
16611,2026-01-26,726,47,2,8,1649.19,190.01,93397.47
16623,2025-05-05,314,40,2,12,1665.83,339.73,115630.54
16626,2026-01-13,2918,6,3,3,1314.72,11951.0,202.96634
16635,2025-05-23,911,6,4,12,216.42,48.53,16671.46
16652,2025-06-02,520,13,10,11,453.35,61.8,38809.05
16658,2025-03-12,2499,69,9,11,1.50686,301.67,87313.93
16669,2026-01-31,85,39,12,3,1189.25,8066.0,154.96739
16677,2025-11-03,2390,20,12,6,31044.0,2351.0,11389.19
16678,2025-01-26,1079,15,9,1,1326.8,182.87,247.20664
16684,2025-04-26,975,21,10,12,736.39,93.56,79.97172
16686,2025-02-08,827,30,15,10,555.63,138.63,53671.55
16689,2025-07-14,3577,39,7,10,1464.17,18127.0,250160.4
16693,2025-10-17,1906,56,6,10,65915.0,,52638.41
16700,2025-06-11,1983,69,5,7,216.88,39.84,13415.97
16702,2025-05-31,1648,8,14,10,740.79,116.54,124541.58
16710,2026-02-02,2688,65,14,6,1322.29,247.77,232589.21
16711,2025-07-13,1523,68,6,12,509.92,,82266.89
16726,2025-03-03,1262,20,11,6,144.34,2592.0,6213.85
16735,2025-05-17,2163,69,14,12,1800.77,254.35,292623.62
16743,2025-05-08,2218,41,14,5,1.6912,165.88,152.77838
16755,2025-03-18,1012,21,15,3,1917.33,110.27,193703.35
16759,2025-02-28,619,77,2,6,852.85,148.35,136239.98
16764,2026-02-04,866,25,15,7,784.77,93.11,49304.32
16765,2025-01-11,1816,78,1,1,1636.59,15873.0,61998.71
16768,2025-04-14,908,66,13,9,1216.91,244.23,56613.64
16778,2025-11-30,398,23,3,2,1341.94,,206010.1
16803,2025-10-10,1230,23,2,3,582.7,45.32,84493.13
16818,2025-10-30,1817,17,12,7,1921.05,212.51,58115.37
16823,2025-04-25,2077,10,7,8,1649.05,279.1,162694.79
16824,2026-01-10,2657,1,2,3,1583.37,115.82,131344.45
16835,2026-02-06,1239,51,9,9,175.06,22.59,22352.99
16837,2025-04-09,1341,45,14,7,828.86,,161008.7
16847,2025-08-14,1042,9,3,3,418.14,,46113.27
16883,2025-04-06,2615,16,1,4,1709.16,19136.0,112003.9
16884,2025-07-22,463,13,2,8,812.33,192.06,105840.38
16891,2025-08-01,2973,48,14,4,42467.0,40.42,47.48857
16900,2025-02-20,1871,50,12,3,1.91257,,197635.72
16902,2026-02-01,2902,75,1,8,1130.19,20163.0,223792.74
16907,2025-08-11,1242,51,6,10,1379.14,270.56,274096.91
16918,2026-01-04,2488,30,8,10,1.01259,13722.0,116.9177
16922,2025-12-02,2310,8,7,8,0.0,69.24,39090.19
16923,2025-08-30,2671,21,3,4,1547.49,109.0,139.0538
16926,2025-01-11,701,3,15,1,83.57,14.34,4.3744
16929,2025-10-15,1570,13,13,5,713.22,,28007.01
16940,2025-06-01,380,48,5,12,948.94,180.19,136669.79
16947,2025-02-11,2587,7,13,6,1000.94,,173293.11
16949,2025-11-13,763,75,12,5,1.21954,281.13,242527.78
16958,2025-11-05,1301,74,8,10,477.7,49.86,55.11882
16961,2026-01-19,476,5,2,7,1462.13,31733.0,84.8137
16969,2025-10-27,2601,75,11,10,1.59687,83.18,88087.27
16973,2026-02-13,884,64,15,10,1954.5,121.83,192450.2
16977,2025-09-29,402,77,4,5,713.27,103.09,69204.18
16983,2026-02-08,665,59,9,10,1176.6,132.39,229987.9
16984,2025-07-27,2570,57,8,5,782.11,,148659.85
16989,2025-10-11,2121,76,10,2,1231.08,258.09,42.34144
16993,2025-04-17,485,67,2,12,1938.75,258.67,345146.92
16998,2025-09-21,2387,18,14,10,1.82477,,288014.17
17001,2026-02-14,828,49,7,11,1398.46,7413.0,180191.76
17014,2025-12-21,1068,18,7,2,151.12,,7522.69
17017,2025-11-18,1808,43,9,6,219.15,49.13,41.95523
17021,2025-05-12,1929,24,12,4,62652.0,100.5,50200.34
17023,2025-11-27,1811,28,7,11,70651.0,,57723.14
17030,2025-05-31,2138,12,9,4,1134.62,200.5,103.87857
17037,2025-06-14,1793,72,8,1,76966.0,,114788.74
17058,2025-02-13,244,24,10,4,1525.6,,36164.77
17070,2025-10-25,1457,74,14,1,571.56,,52715.36
17077,2026-01-31,328,47,8,6,1798.45,,69243.86
17086,2025-09-11,2075,48,10,2,1033.35,24475.0,43886.57
17096,2026-01-23,2400,41,10,11,988.21,18211.0,72555.98
17110,2025-08-25,2443,33,15,11,96245.0,79.11,43289.08
17129,2026-01-05,538,70,1,4,1936.17,121.16,361736.56
17156,2025-03-05,1721,15,8,2,1545.86,281.81,70857.84
17165,2025-02-11,2292,19,2,1,1322.8,17578.0,171753.23
17174,2025-06-13,2501,24,5,1,1895.01,181.06,44010.15
17185,2025-01-30,2354,19,7,4,923.36,66.31,163934.17
17187,2026-01-02,2554,65,12,11,525.81,3509.0,24846.89
17193,2025-03-09,1532,74,10,11,214.7,13.86,6583.94
17202,2025-10-23,2963,42,12,11,1370.45,217.94,223754.67
17210,2026-02-14,1813,9,9,1,230.94,,6277.35
17220,2025-12-31,580,60,8,3,64472.0,141.88,108705.32
17229,2025-01-15,1924,16,13,5,1719.29,211.39,225699.17
17241,2025-10-23,2702,74,9,1,99.28,21.68,10372.85
17248,2025-06-05,279,43,2,10,1.55688,190.18,174.03498
17255,2025-09-20,2136,47,11,7,454.64,108.29,22655.62
17264,2025-09-27,1244,18,11,2,520.87,112.09,41925.35
17268,2025-10-21,2227,36,5,9,1065.84,225.51,140391.35
17273,2025-09-07,1272,46,1,1,1829.48,402.73,352946.1
17282,2025-12-04,1747,43,3,7,1418.92,297.62,34.92607
17298,2025-09-11,154,38,5,6,1.40596,93.41,77.27943
17303,2025-06-22,3579,61,9,8,1653.65,,133.98893
17317,2025-06-21,1458,27,9,4,1.65861,39810.0,65204.95
17318,2025-03-25,2922,38,11,5,1318.32,108.63,214120.52
17331,2025-10-31,31,70,3,6,1132.19,210.62,190.46282
17341,2025-09-22,2427,51,5,7,335.11,77.86,54309.16
17354,2025-01-06,1479,65,7,8,1.24406,,172.62632
17361,2025-07-10,2105,72,15,1,1000.61,,142740.4
17387,2025-03-12,1019,38,12,4,1074.7,174.14,113920.28
17389,2025-05-30,761,40,14,8,1677.86,312.97,251638.89
17390,2025-02-16,1429,3,1,9,1498.97,37037.0,180823.59
17399,2025-11-10,3870,46,5,1,7541.0,,14.00824
17403,2025-08-11,1596,71,5,5,567.1,81.83,54916.36
17415,2026-01-26,2899,53,11,9,1308.7,262.16,36.88356
17433,2025-06-17,2582,2,4,8,61828.0,12499.0,95485.14
17436,2025-07-22,1005,40,13,11,291.0,3864.0,34.74526
17441,2025-07-15,1697,35,4,5,341.45,,21081.07
17442,2026-02-16,866,11,8,4,1555.49,335.89,175781.37
17450,2025-09-05,987,16,2,6,1378.04,32264.0,176.37303
17468,2025-01-21,2898,56,11,6,870.06,71.09,125911.17
17474,2025-04-04,113,8,10,1,241.98,20.09,32161.96
17476,2026-02-02,1154,68,8,6,1913.17,277.17,259.24576
17488,2026-01-22,2829,71,15,12,521.16,81.16,52100.03
17492,2025-05-19,1631,55,7,10,361.05,80.29,39813.86
17500,2025-02-18,1920,67,15,3,77.49,1106.0,3352.05
17508,2025-01-31,12,25,9,1,1860.02,407.19,75909.48
17509,2025-03-13,2812,2,13,2,6990.0,4.48,13810.04
17512,2025-11-05,107,55,3,4,1824.6,333.67,274.35216
17514,2025-07-15,1643,31,9,5,1518.34,118.5,150.80404
17516,2025-04-09,7,57,11,5,684.0,,78411.63
17518,2025-08-08,2248,67,12,8,120.75,15.93,8.98947
17525,2025-12-05,2969,43,9,12,639.08,115.39,82840.02
17546,2025-05-24,1353,5,7,4,1306.46,166.86,174391.89
17556,2025-12-03,674,62,1,10,1.36251,,239068.17
17563,2025-11-27,285,12,1,5,1637.35,22327.0,296813.09
17579,2025-07-06,2520,42,12,3,1827.3,390.43,158460.43
17591,2026-01-21,1517,19,13,5,1.18892,,97458.52
17605,2025-08-13,2554,19,5,8,1166.95,26506.0,29906.57
17611,2025-04-25,2741,19,5,6,1.59536,39394.0,300.17472
17617,2025-04-10,2250,55,3,11,946.89,141.3,151985.92
17629,2025-10-26,1006,28,10,4,49170.0,85.3,25352.71
17630,2025-11-01,995,78,6,12,1848.65,220.03,247.27551
17641,2025-04-15,535,63,10,10,206.95,44.94,41298.21
17646,2025-03-19,842,1,4,9,1655.35,279.54,305.28085
17651,2025-01-21,1889,29,1,12,1288.42,,90000.82
17652,2026-01-11,2436,29,12,3,997.51,73.46,116447.9
17661,2025-07-20,2851,3,6,7,1041.33,173.39,158649.61
17664,2025-01-17,54,4,4,11,1429.5,23028.0,92508.26
17680,2026-01-28,2492,42,5,10,1885.43,183.58,304939.6
17688,2025-08-14,2554,18,4,1,1286.26,11211.0,239402.99
17696,2025-06-16,2764,38,9,11,776.91,,149258.29
17725,2025-03-01,194,28,15,10,1069.69,257.89,207011.97
17740,2025-09-23,2765,65,14,3,716.14,,48252.59
17741,2025-05-29,2569,52,11,10,1065.72,94.57,34523.32
17754,2025-09-20,2906,7,14,4,1.06884,224.73,85.90153
17758,2026-01-13,79,21,3,6,45177.0,,76.3627
17761,2025-11-10,2531,36,10,10,823.65,,121694.85
17766,2025-02-23,2103,68,2,7,1151.21,182.3,184421.07
17771,2026-01-28,343,34,13,12,1152.46,9668.0,188957.92
17775,2026-02-20,1516,23,13,9,415.48,96.61,38569.0
17788,2026-01-25,2550,73,1,11,1.84024,,142056.82
17793,2025-09-15,1379,4,4,8,431.68,,20748.92
17812,2025-05-19,1761,50,7,8,1.91916,253.4,267112.5
17814,2025-06-14,1627,29,13,11,1262.16,116.81,50418.33
17816,2025-05-24,1503,49,6,1,1751.78,,180871.93
17821,2025-06-05,1736,58,15,7,1169.39,,224412.14
17826,2025-05-08,979,9,8,7,299.67,26.77,23219.83
17864,2026-01-25,1648,43,12,10,1370.71,143.43,239114.78
17867,2025-06-20,2916,39,7,3,1969.04,352.64,152625.78
17874,2025-10-06,339,65,4,7,46771.0,,60750.21
17885,2025-05-01,861,3,5,11,1694.92,168.15,257.04829
17900,2025-07-28,1210,15,4,3,967.35,192.72,132840.88
17910,2026-01-05,171,39,14,6,507.19,,56283.75
17920,2025-07-27,586,41,13,3,1603.77,174.68,61.28962
17935,2025-04-12,1674,26,15,7,1207.07,192.82,73573.33
17940,2025-02-03,1531,67,8,4,319.55,27.06,10916.14
17947,2026-02-13,3624,9,15,10,304.45,46.62,21867.59
17962,2025-11-16,240,24,2,11,1.57856,289.75,309135.99
17972,2025-04-23,2714,70,7,2,1862.58,2.97333,40886.98
17974,2025-11-05,2716,69,14,2,1798.19,118.24,214.4921
17983,2025-06-09,2152,17,5,12,1437.65,90.47,103598.75
17997,2025-08-11,305,28,11,3,685.93,,24335.29
17998,2025-07-26,1243,34,1,12,1723.97,156.79,241768.41
18013,2025-10-21,2645,76,15,4,599.34,10313.0,57970.72
18016,2025-07-24,2520,29,13,7,1072.9,91.82,87801.03
18020,2025-11-19,912,34,12,3,930.92,218.83,83332.45
18026,2026-02-15,929,72,9,10,15948.0,30.88,6.80043
18029,2025-02-21,810,26,10,2,68300.0,,38022.61
18037,2025-12-31,1472,73,8,10,650.86,3342.0,16.00948
18046,2025-10-10,1034,60,2,3,1333.15,92.2,122.03242
18052,2025-04-12,2430,48,10,9,1514.28,13585.0,171037.47
18061,2025-03-03,2965,21,15,5,838.62,86.78,105.43116
18065,2026-01-29,247,1,8,4,762.93,,99328.1
18068,2025-12-30,2430,22,9,3,654.62,14626.0,13166.85
18070,2025-05-19,1252,24,15,9,1.10544,,42036.08
18073,2025-09-04,734,57,2,2,359.73,32.57,69885.29
18077,2026-02-04,2690,15,11,12,787.17,89.91,47163.21
18085,2025-02-23,819,30,4,3,752.19,6197.0,92.69742
18086,2025-12-20,3500,37,2,7,1217.7,,88014.42
18097,2025-02-27,2595,57,6,4,73796.0,103.66,135498.12
18109,2025-08-15,2456,63,3,8,1414.8,209.89,211337.86
18117,2025-10-23,680,57,4,12,195.86,13.76,36.51638
18126,2025-11-03,788,71,11,2,85287.0,134.66,98006.09
18139,2025-07-15,1386,67,13,7,1083.75,218.84,146734.87
18146,2025-06-01,140,56,2,6,1964.68,320.83,208.06828
18152,2025-05-20,2570,67,11,9,1546.9,92.82,172.85611
18194,2025-12-25,1486,67,7,3,742.19,4509.0,74302.21
18197,2025-08-17,2795,11,8,9,81048.0,106.63,145877.23
18203,2025-10-25,1054,56,9,2,587.14,,56140.36
18228,2025-03-26,503,48,11,10,1129.45,,180.75668
18233,2025-05-31,1185,119,7,8,119.33,,16956.34
18242,2025-08-24,5,45,11,12,89.49,984.0,3.565
18247,2026-02-18,615,20,5,4,981.34,132.49,44841.21
18249,2025-01-28,2396,57,3,7,888.7,163.58,20.55983
18254,2025-11-27,1154,51,9,8,1465.2,34422.0,130940.42
18261,2025-06-05,2074,46,15,4,1.45185,28593.0,232699.08
18271,2026-01-31,101,51,1,4,907.16,13238.0,79844.85
18278,2025-06-04,258,37,12,11,942.71,12965.0,60166.07
18280,2025-01-04,1366,1,4,2,1495.4,,166623.26
18281,2025-08-09,716,5,12,6,245.85,23.11,42195.67
18296,2025-05-08,2861,77,11,9,1796.83,235.42,212336.0
18298,2025-08-20,2526,42,15,3,1792.26,,89763.91
18302,2026-01-20,1486,78,6,8,1902.41,34890.0,162604.52
18307,2025-04-04,365,30,13,7,494.9,10477.0,59954.45
18316,2025-05-15,2363,59,15,1,58843.0,84.66,70794.11
18318,2025-01-21,1655,74,13,3,1977.44,238.03,260366.57
18332,2025-04-03,2509,15,5,3,96880.0,,186546.64
18343,2025-08-20,2420,14,7,11,29854.0,27.3,44657.88
18348,2025-03-20,5,61,13,3,27557.0,6845.0,44.96374
18360,2025-12-15,1184,13,6,9,17501.0,,31.63485
18364,2025-09-22,820,25,10,2,64405.0,102.98,62215.81
18372,2025-10-09,175,78,15,10,805.35,125.32,142221.57
18385,2025-06-05,2736,38,4,9,1243.01,191.92,101.6026
18386,2025-05-11,1119,35,13,6,1352.47,16437.0,265.74588
18390,2025-01-26,72,32,9,11,531.2,,22690.51
18393,2025-09-21,868,42,11,10,454.25,,36923.18
18402,2025-10-03,1883,25,10,5,1808.23,431.94,216973.96
18412,2025-10-15,1402,69,1,1,453.84,10929.0,14.53085
18413,2025-05-30,883,70,5,6,84662.0,9241.0,164050.19
18417,2025-12-29,2738,79,9,6,51798.0,,35339.48
18428,2025-09-17,2284,30,3,10,693.23,,48618.85
18437,2026-01-08,77,1,1,5,1.80001,301.79,293.42313
18439,2025-07-07,502,39,1,8,951.32,237.1,152878.34
